config,dataset,openml_id,fold,n,d,classes,accuracy,time
base_catboost,jm1,1053,0,10885,21,2,0.8153422140560405,1.5615174770355225
base_catboost,jm1,1053.0,0.0,10885.0,21.0,2.0,0.8153422140560405,1.5615174770355225
base_catboost,jm1,1053,1,10885,21,2,0.8185576481396417,1.5365478992462158
base_catboost,jm1,1053.0,1.0,10885.0,21.0,2.0,0.8185576481396417,1.5365478992462158
base_catboost,jm1,1053,2,10885,21,2,0.8148828663298117,1.5370805263519287
base_catboost,jm1,1053.0,2.0,10885.0,21.0,2.0,0.8148828663298117,1.5370805263519287
base_catboost,jm1,1053,3,10885,21,2,0.8112080845199816,1.5417118072509766
base_catboost,jm1,1053.0,3.0,10885.0,21.0,2.0,0.8112080845199816,1.5417118072509766
base_catboost,jm1,1053,4,10885,21,2,0.8075333027101516,1.5477519035339355
base_catboost,jm1,1053.0,4.0,10885.0,21.0,2.0,0.8075333027101516,1.5477519035339355
base_catboost,kc1,1067,0,2109,21,2,0.8744075829383886,3.7581615447998047
base_catboost,kc1,1067.0,0.0,2109.0,21.0,2.0,0.8744075829383886,3.7581615447998047
base_catboost,kc1,1067,1,2109,21,2,0.8554502369668247,3.399343013763428
base_catboost,kc1,1067.0,1.0,2109.0,21.0,2.0,0.8554502369668247,3.399343013763428
base_catboost,kc1,1067,2,2109,21,2,0.8720379146919431,3.409506797790528
base_catboost,kc1,1067.0,2.0,2109.0,21.0,2.0,0.8720379146919431,3.409506797790528
base_catboost,kc1,1067,3,2109,21,2,0.8601895734597157,3.133763313293457
base_catboost,kc1,1067.0,3.0,2109.0,21.0,2.0,0.8601895734597157,3.133763313293457
base_catboost,kc1,1067,4,2109,21,2,0.8598574821852731,4.043937921524048
base_catboost,kc1,1067.0,4.0,2109.0,21.0,2.0,0.8598574821852731,4.043937921524048
base_catboost,kc2,1063,0,522,21,2,0.8,3.275557279586792
base_catboost,kc2,1063.0,0.0,522.0,21.0,2.0,0.8,3.275557279586792
base_catboost,kc2,1063,1,522,21,2,0.8666666666666667,2.4886841773986816
base_catboost,kc2,1063.0,1.0,522.0,21.0,2.0,0.8666666666666667,2.4886841773986816
base_catboost,kc2,1063,2,522,21,2,0.8269230769230769,2.927112579345703
base_catboost,kc2,1063.0,2.0,522.0,21.0,2.0,0.8269230769230769,2.927112579345703
base_catboost,kc2,1063,3,522,21,2,0.8557692307692307,2.865712881088257
base_catboost,kc2,1063.0,3.0,522.0,21.0,2.0,0.8557692307692307,2.865712881088257
base_catboost,kc2,1063,4,522,21,2,0.8269230769230769,4.978362560272217
base_catboost,kc2,1063.0,4.0,522.0,21.0,2.0,0.8269230769230769,4.978362560272217
base_catboost,kr-vs-kp,3,0,3196,36,2,,0.0001821517944335
base_catboost,kr-vs-kp,3.0,0.0,3196.0,36.0,2.0,,0.0001821517944335
base_catboost,kr-vs-kp,3,1,3196,36,2,,0.0001986026763916
base_catboost,kr-vs-kp,3.0,1.0,3196.0,36.0,2.0,,0.0001986026763916
base_catboost,kr-vs-kp,3,2,3196,36,2,,0.000187873840332
base_catboost,kr-vs-kp,3.0,2.0,3196.0,36.0,2.0,,0.000187873840332
base_catboost,kr-vs-kp,3,3,3196,36,2,,0.0002758502960205
base_catboost,kr-vs-kp,3.0,3.0,3196.0,36.0,2.0,,0.0002758502960205
base_catboost,kr-vs-kp,3,4,3196,36,2,,0.0001692771911621
base_catboost,kr-vs-kp,3.0,4.0,3196.0,36.0,2.0,,0.0001692771911621
base_catboost,letter,6,0,20000,16,26,0.9645,24.588605880737305
base_catboost,letter,6.0,0.0,20000.0,16.0,26.0,0.9645,24.588605880737305
base_catboost,letter,6,1,20000,16,26,0.96025,24.40800905227661
base_catboost,letter,6.0,1.0,20000.0,16.0,26.0,0.96025,24.40800905227661
base_catboost,letter,6,2,20000,16,26,0.961,24.75675749778748
base_catboost,letter,6.0,2.0,20000.0,16.0,26.0,0.961,24.75675749778748
base_catboost,letter,6,3,20000,16,26,0.966,24.322515964508057
base_catboost,letter,6.0,3.0,20000.0,16.0,26.0,0.966,24.322515964508057
base_catboost,letter,6,4,20000,16,26,0.96325,24.583945274353027
base_catboost,letter,6.0,4.0,20000.0,16.0,26.0,0.96325,24.583945274353027
base_catboost,mfeat-factors,12,0,2000,216,10,0.975,54.15833234786987
base_catboost,mfeat-factors,12.0,0.0,2000.0,216.0,10.0,0.975,54.15833234786987
base_catboost,mfeat-factors,12,1,2000,216,10,0.9725,54.14722466468811
